security,y_m,trail_12m_net_sales,trail_12m_eps,trail_12m_oper_margin,ev_to_t12m_ebitda,enterprise_value,best_pe_ratio,px_last,best_sales,best_eps,best_opp_to_sales,best_cur_ev_to_ebitda,trail_12m_ebitda,cur_mkt_cap,volume,eqy_dvd_yld_12m,trail_12m_gross_margin,ebit_margin,best_ltg_eps,is_div_per_shr,ebitda_margin,tot_debt_to_tot_asset,sales_growth,eps_growth,sales_to_cash,current_ev_to_t12m_ebitda,pe_ratio,eqy_sh_out,short_int,si_percent_equity_float,rsk_bb_implied_cds_spread,ivol_delta,open_int_total_call,open_int_total_put,px_to_book_ratio,tot_debt_to_tot_eqy,tot_debt_to_ebitda,return_com_eqy,eqy_dvd_yld_ind,tang_book_val_per_sh,net_debt,curr_entp_val,trail_12m_cogs,best_ebitda,trail_12m_oper_inc,px_last_usd,trail_12m_cap_expend,free_cash_flow_yield,trail_12m_free_cash_flow_per_sh,best_estimate_fcf,interest_coverage_ratio,t12_fcf_t12_ebitda,tot_debt_to_com_eqy,altman_z_score,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_cur_liab,bs_acct_note_rcv,is_operating_expn,invent_days,acct_rcv_days,accounts_payable_turnover_days,wacc_eva_spread,wacc_return_on_inv_capital,wacc
VFC US Equity,2019-07,13332.0,3.633,11.8381,15.9072,37750.1,24.161,87.39,12181.4,3.617,,19.261,2068.76,34707.6,1662880.0,2.2771,51.4055,11.8381,10.738,0.51,15.5173,34.5866,6.2862,56.25,3.7478,15.8858,24.0546,397.158,5306930.0,1.6273,55.0,20.9355,14472.0,8777.0,8.3761,86.6575,1.516,29.1436,1.9682,1.5746,2991.6,,,1957.25,1578.25,,-227.985,3.1659,2.7667,1027.3,,,,,,,,,,,,,,,
VFC US Equity,2019-08,13332.0,3.633,11.8381,15.9072,37750.1,22.682,81.95,12185.7,3.613,,18.132,2068.76,32630.6,1490740.0,2.4283,51.4055,11.8381,9.983,0.51,15.5173,34.5866,6.2862,56.25,3.7478,15.0106,22.5572,398.177,5835790.0,1.7835,62.0,23.8611,13156.0,10647.0,7.8547,86.6575,1.516,29.1436,2.0988,1.5746,2991.6,,,1964.56,1578.25,,-227.985,3.376,2.7667,941.26,,,,,,,,,,,,,,,
VFC US Equity,2019-09,13332.0,3.633,11.8381,15.9072,37750.1,24.823,88.99,12195.1,3.585,,19.134,2068.76,35433.7,1543750.0,2.2025,51.4055,11.8381,10.42,0.51,15.5173,34.5866,6.2862,56.25,3.7478,16.1918,24.495,398.177,5455870.0,1.6588,57.0,26.5463,19946.0,9536.0,8.5295,86.6575,1.516,29.1436,1.9328,1.5746,2991.6,,,2008.25,1578.25,,-227.985,3.109,2.7667,1250.77,,,,,,,,,,,,,,,
VFC US Equity,2019-10,12817.9,3.8701,11.6918,16.2051,38837.9,21.77,82.29,12550.0,3.78,,17.049,2186.21,32765.9,2956590.0,2.3818,52.2126,11.6918,8.59,0.43,17.056,34.8723,5.401,55.2381,6.6849,15.0997,21.2628,398.177,6804140.0,2.069,38.0,21.1885,15208.0,14257.0,7.0623,84.5645,1.6399,29.24,2.3332,3.0047,3422.63,,,2122.68,1498.65,,-219.034,3.0107,2.4775,1482.9,,,,,,,,,,,,,,,
VFC US Equity,2019-11,12817.9,3.8701,11.6918,16.2051,38837.9,23.417,88.54,12580.3,3.781,,18.056,2186.21,35360.5,706561.0,2.2137,52.2126,11.6918,8.59,0.43,17.056,34.8723,5.401,55.2381,6.6849,16.1823,22.8777,399.374,7834500.0,2.3738,33.0,19.2897,13095.0,8591.0,7.5986,84.5645,1.6399,29.24,2.1685,3.0047,3422.63,,,2147.9,1498.65,,-219.034,2.7982,2.4775,1482.9,,,,,,,,,,,,,,,
VFC US Equity,2019-12,12817.9,3.8701,11.6918,16.2051,38837.9,26.358,99.66,12578.9,3.781,,19.167,2186.21,39801.6,1694100.0,1.9366,52.2126,11.6918,9.96,0.43,17.056,34.8723,5.401,55.2381,6.6849,18.0353,25.751,399.374,8016560.0,2.4289,31.0,18.7058,14957.0,9618.0,8.553,84.5645,1.6399,29.24,1.9266,3.0047,3422.63,,,2148.49,1498.65,,-219.034,2.486,2.4775,2347.27,,,,,,,,,,,,,,,
VFC US Equity,2020-01,12262.5,3.79,12.1146,17.0228,42271.4,22.914,82.97,12296.5,3.621,,16.85,2377.91,33136.0,3498520.0,2.3261,53.2776,12.1146,10.05,0.48,19.3917,32.7043,4.8652,10.6796,5.7963,14.5331,21.8918,399.374,9440580.0,3.1241,31.0,22.9094,30609.0,14634.0,7.1666,77.4309,1.4243,29.1384,2.3141,2.7369,2952.77,,,2060.75,1485.54,,-241.665,2.5254,2.0953,757.767,25.9518,34.8004,77.4309,,,,,,,,,,,,
VFC US Equity,2020-02,12262.5,3.79,12.1146,17.0228,42271.4,19.884,72.0,12127.9,3.621,,14.67,2377.91,28419.9,7248430.0,2.6806,53.2776,12.1146,10.05,0.48,19.3917,32.7043,4.8652,10.6796,5.7963,12.6339,18.9974,394.72,9185200.0,2.8175,44.0,49.9051,41897.0,15395.0,6.219,77.4309,1.4243,29.1384,2.6667,2.7369,2952.77,,,2045.5,1485.54,,-241.665,2.9102,2.0953,1590.1,25.9518,34.8004,77.4309,,,,,,,,,,,,
VFC US Equity,2020-03,12262.5,3.79,12.1146,17.0228,42271.4,17.553,54.08,11382.2,3.081,,12.534,2377.91,21346.5,3254620.0,3.5133,53.2776,12.1146,8.75,0.48,19.3917,32.7043,4.8652,10.6796,5.7963,9.7854,14.2691,394.72,7510520.0,2.3038,129.0,72.9983,13995.0,9627.0,4.6712,77.4309,1.4243,29.1384,3.5503,2.7369,2952.77,,,1829.75,1485.54,,-241.665,3.8745,2.0953,1586.77,25.9518,34.8004,77.4309,,,,,,,,,,,,
VFC US Equity,2020-04,12262.5,3.79,12.1146,17.0228,42271.4,29.567,58.1,10198.2,1.965,,18.282,2377.91,22933.2,4254010.0,3.2702,53.2776,12.1146,7.083,0.48,19.3917,32.7043,4.8652,10.6796,5.7963,10.4244,15.3298,394.72,6069550.0,1.8618,144.0,63.1962,15135.0,12986.0,5.0184,77.4309,1.4243,29.1384,3.3046,2.7369,2952.77,,,1341.22,1485.54,,-241.665,3.6064,2.0953,1137.3,25.9518,34.8004,77.4309,,583.951,0.0,1962.09,1641.76,1305.48,94.497,47.7435,30.7663,10.6888,17.8141,7.1253
VFC US Equity,2020-05,11151.9,3.1647,9.2755,13.0928,26311.8,52.528,56.1,8702.13,1.068,,24.901,2009.63,21814.6,4086790.0,3.3868,54.0873,9.2755,8.797,0.48,18.0205,46.8087,-10.8165,,1.5357,12.767,17.7269,388.853,7804130.0,2.3947,175.0,47.3581,11650.0,21729.0,6.4969,155.222,2.5932,17.7498,3.4225,0.8919,3842.3,,,975.222,1034.4,,-288.189,2.6444,1.4835,948.067,-9.5799,29.1764,155.222,,1369.03,0.0,3023.88,1308.05,1372.92,115.06,49.2351,44.8485,-4.1017,4.1103,8.212
VFC US Equity,2020-06,11151.9,3.1647,9.2755,13.0928,26311.8,57.221,60.94,8682.27,1.065,,26.875,2009.63,23739.8,2651190.0,3.0686,54.0873,9.2755,8.763,0.48,18.0205,46.8087,-10.8165,,1.5357,13.7249,19.2563,389.559,7613620.0,2.3733,111.0,47.4787,13824.0,18071.0,7.0574,155.222,2.5932,17.7498,3.1506,0.8919,3842.3,,,975.222,1034.4,,-288.189,2.4344,1.4835,948.067,-9.5799,29.1764,155.222,,1369.03,0.0,3023.88,1308.05,1372.92,115.06,49.2351,44.8485,-4.1017,4.1103,8.212
VFC US Equity,2020-07,9956.73,2.2999,6.5714,17.9771,27634.2,35.527,60.36,9528.99,1.699,,20.557,1537.19,23513.8,4157080.0,3.0981,53.8906,6.5714,8.833,0.48,15.4387,53.9671,-47.5146,,0.5017,17.8269,26.2446,389.559,10331300.0,3.2204,101.0,41.3615,19069.0,20588.0,8.0748,231.222,4.3811,9.7566,3.1809,-0.2715,3889.46,,,1279.28,654.297,,-311.11,2.6188,1.5807,506.692,-8.4345,40.7503,231.222,,2145.11,700.0,1715.46,934.984,816.151,111.29,39.5563,34.0758,-40.5766,-32.4666,8.11
VFC US Equity,2020-08,9743.22,2.6486,6.4023,17.2533,27634.2,38.316,65.75,9542.23,1.716,,22.112,1601.68,25619.4,2527120.0,2.8441,54.3272,6.4023,8.7,0.48,16.4389,53.9671,-47.5146,,0.5017,18.4237,24.8245,389.649,9974400.0,3.1083,83.0,40.1204,15188.0,12978.0,8.7959,231.222,4.2047,9.7566,2.9202,-0.2715,3889.46,,,1284.56,623.794,,-311.993,2.4008,1.5785,427.704,-8.4345,39.0544,231.222,,2145.11,700.0,1715.46,934.984,816.151,114.816,40.4232,35.1503,-7.866,0.2454,8.1114
VFC US Equity,2020-09,9171.78,1.3245,4.3086,26.608,31654.4,40.56,70.25,9574.58,1.732,,23.359,1189.66,27372.8,1979620.0,2.7331,53.3778,4.3086,8.7,0.48,12.9708,52.7278,-17.971,-60.5096,1.3893,26.4943,53.0406,389.649,9658870.0,3.01,73.0,46.2289,14412.0,13993.0,9.3015,231.684,5.7358,-1.2555,2.7331,-0.2035,4146.25,,,1300.98,395.18,,-292.094,3.7005,2.5996,427.704,9.3807,86.6401,231.684,,1877.4,800.0,2084.53,1606.48,1005.97,141.543,71.0919,47.6799,-12.9891,-4.8448,8.1443
VFC US Equity,2020-10,9171.78,1.3245,4.3086,26.608,31654.4,27.24,67.2,10462.5,2.467,,18.501,1189.66,26208.3,3192900.0,2.8571,53.3778,4.3086,8.497,0.48,12.9708,52.7278,-17.971,-60.5096,1.3893,25.5154,50.7378,390.004,8852410.0,2.7556,79.0,46.9459,24220.0,15433.0,8.8976,231.684,5.7358,-1.2555,2.9167,-0.2035,4146.25,,,1579.65,395.18,,-292.094,3.8684,2.5996,560.526,9.3807,86.6401,231.684,,1877.4,800.0,2084.53,1606.48,1005.97,141.543,71.0919,47.6799,-12.9891,-4.8448,8.1443
VFC US Equity,2020-11,9171.78,1.3035,4.3086,26.608,31654.4,33.347,83.4,10686.4,2.501,,22.253,1189.66,32526.4,5198860.0,2.3022,53.3778,4.3086,9.693,0.48,12.9708,52.7278,-17.971,-60.5096,1.3893,30.8262,63.9819,390.004,8921900.0,2.7771,73.0,36.8298,18233.0,13941.0,11.0426,231.684,5.7358,-1.2555,2.3501,-0.2035,4146.25,,,1597.22,395.18,,-292.094,3.117,2.5996,528.901,9.3807,86.6401,231.684,,1877.4,800.0,2084.53,1606.48,1005.97,141.543,71.0919,47.6799,-168.6,-160.456,8.1443
VFC US Equity,2020-12,9171.78,1.3035,4.3086,26.608,31654.4,33.732,85.41,10699.9,2.532,,20.128,1189.66,33310.3,1090790.0,2.2597,53.3778,4.3086,9.693,0.48,12.9708,52.7278,-17.971,-60.5096,1.3893,31.4852,65.5239,390.004,8241710.0,2.5654,74.0,32.0039,18608.0,12999.0,11.3087,231.684,5.7358,-1.2555,2.2948,-0.2035,4146.25,,,1610.54,395.18,,-292.094,3.0436,2.5996,513.501,9.3807,86.6401,231.684,,1877.4,800.0,2084.53,1606.48,1005.97,141.543,71.0919,47.6799,-12.9891,-4.8448,8.1443
VFC US Equity,2021-01,8758.58,0.9962,2.6075,39.8959,36839.4,26.868,76.87,11192.3,2.861,,17.467,923.389,29979.6,4454080.0,2.5107,52.953,2.6075,7.825,0.49,10.5427,53.1052,-5.8364,-20.7547,0.9131,36.1981,77.1647,390.004,7066640.0,2.1997,89.0,40.579,40537.0,8085.0,9.5773,232.586,7.9045,-4.2936,2.5498,0.2095,3445.32,,,1844.2,228.377,,-254.354,3.0721,2.3615,342.417,12.0064,99.6983,232.586,,3254.24,599.403,2498.02,1411.56,1214.52,117.286,63.7955,43.805,-13.0688,-4.4647,8.604
VFC US Equity,2021-02,8758.58,0.9962,2.6075,39.8959,36839.4,27.932,79.13,11220.9,2.833,,18.407,923.389,30996.3,2092010.0,2.439,52.953,2.6075,7.825,0.49,10.5427,53.1052,-5.8364,-20.7547,0.9131,37.2992,79.4334,391.714,5656970.0,1.7516,88.0,32.8077,54554.0,9139.0,9.8588,232.586,7.9045,-4.2936,2.4769,0.2095,3445.32,,,1805.27,228.377,,-254.354,2.9844,2.3615,342.417,12.0064,99.6983,232.586,,3254.24,599.403,2498.02,1411.56,1214.52,117.286,63.7955,43.805,-384.446,-375.842,8.604
VFC US Equity,2021-03,8758.58,0.9962,2.6075,39.8959,36839.4,28.24,79.92,11223.0,2.83,,18.595,923.389,31305.8,1904330.0,2.4274,52.953,2.6075,7.825,0.49,10.5427,53.1052,-5.8364,-20.7547,0.9131,37.6343,80.2264,391.714,7575380.0,2.3424,59.0,26.4688,72174.0,24160.0,9.9573,232.586,7.9045,-4.2936,2.4525,0.2095,3445.32,,,1803.71,228.377,,-254.354,2.9549,2.3615,343.03,12.0064,99.6983,232.586,,3254.24,599.403,2498.02,1411.56,1214.52,117.286,63.7955,43.805,-13.5609,-4.9569,8.604
VFC US Equity,2021-04,8758.58,0.9962,2.6075,39.2565,36249.0,29.171,87.66,11449.7,3.005,,19.651,923.389,34337.6,4352060.0,2.2131,52.953,2.6075,7.825,0.49,10.5427,53.1052,-5.8364,-20.7547,0.9131,40.9177,87.9961,391.714,7545410.0,2.3331,65.0,37.1516,89758.0,22968.0,10.9216,232.586,7.9045,-4.2936,2.2359,0.2095,3445.32,,,1861.06,228.377,,-254.354,2.694,2.3615,849.825,12.0064,99.6983,232.586,,3254.24,599.403,2498.02,1411.56,1214.52,116.645,63.4469,43.5657,-13.6497,-4.9569,8.6928
VFC US Equity,2021-05,9238.83,1.3215,6.5769,22.5916,37271.1,25.967,79.72,11854.0,3.07,,18.934,1649.78,31262.3,1689490.0,2.4335,52.6912,6.5769,22.593,0.49,17.857,53.5239,22.8428,,3.166,22.5542,60.3253,392.152,5378480.0,1.6612,85.0,22.3251,57717.0,16409.0,10.2238,240.88,4.4622,12.7191,2.4586,-6.1203,5947.13,,,1878.58,607.631,,-198.658,3.5847,2.8577,1029.79,3.4174,67.5586,240.88,,815.75,598.806,2210.48,1298.02,1223.78,99.1718,51.9024,38.6889,-6.4995,2.8432,9.3427
VFC US Equity,2021-06,9238.83,1.3215,6.5769,22.5916,37271.1,26.576,82.04,11861.0,3.087,,19.42,1649.78,32188.9,1650330.0,2.3769,52.6912,6.5769,29.327,0.49,17.857,53.5239,22.8428,,3.166,23.1159,62.0808,392.356,5902910.0,1.6779,84.0,22.944,47591.0,15622.0,10.5213,240.88,4.4622,12.7191,2.3891,-6.1203,5947.13,,,1879.3,607.631,,-198.658,3.4833,2.8577,1280.08,3.4174,67.5586,240.88,,815.75,598.806,2210.48,1298.02,1223.78,99.1718,51.9024,38.6889,-6.4995,2.8432,9.3427
VFC US Equity,2021-07,10357.1,2.1602,10.2087,20.8138,37265.1,24.157,80.2,12168.5,3.32,,17.786,1790.4,31467.0,7096810.0,2.4314,53.4678,10.2087,29.327,0.49,17.2867,51.1289,103.9,,1.7213,20.3984,37.1268,392.356,6377280.0,1.8128,87.0,27.3969,65108.0,26266.0,9.6176,211.609,3.8696,32.9009,2.4439,-5.5554,5054.42,,,1986.33,1057.32,,-222.685,3.7565,3.0127,917.356,5.8105,65.613,211.609,,1274.93,598.806,3071.45,1138.81,1036.12,99.2017,36.5419,34.8089,-3.6762,6.648,10.3243
